File_Name;Object_Name;Object_Id;IFC_Element;Diameter;Elevation;Pipe_Usage;Pipe_type;Xmin;Ymin;Xmax;Ymax;Project;Building;Floor;Room
MA_TGA;pipe;P193;IfcFlowElement;300;0;cold;Heating;2335;5091;2335;5580;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P194;IfcFlowElement;300;0;cold;Heating;2099;5075;2099;5128;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P195;IfcFlowElement;300;0;cold;Heating;2216;5058;2216;5143;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P196;IfcFlowElement;300;0;cold;Heating;2334;5012;2334;5077;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P197;IfcFlowElement;300;0;cold;Heating;2099;5000;2099;5073;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P198;IfcFlowElement;300;0;cold;Heating;2368;4998;2368;5517;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P199;IfcFlowElement;300;0;cold;Heating;1553;4993;1553;5216;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P200;IfcFlowElement;300;0;cold;Heating;2403;4985;2403;5199;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P201;IfcFlowElement;300;0;cold;Heating;2099;4973;2099;4998;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P202;IfcFlowElement;300;0;cold;Heating;1553;4951;1553;4991;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P203;IfcFlowElement;300;0;cold;Heating;2421;4950;2421;4976;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P204;IfcFlowElement;300;0;cold;Heating;5618;4949;5618;4995;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P205;IfcFlowElement;300;0;cold;Heating;2099;4945;2099;4971;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P206;IfcFlowElement;300;0;cold;Heating;1519;4940;1519;5580;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P207;IfcFlowElement;300;0;cold;Heating;1483;4934;1483;5406;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P208;IfcFlowElement;300;0;cold;Heating;2387;4926;2387;4963;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P209;IfcFlowElement;300;0;cold;Heating;2279;4925;2279;5037;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P210;IfcFlowElement;300;0;cold;Heating;1449;4925;1449;5087;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P211;IfcFlowElement;300;0;cold;Heating;2317;4893;2317;4936;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P212;IfcFlowElement;300;0;cold;Heating;2386;4882;2386;4923;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P213;IfcFlowElement;300;0;cold;Heating;5762;4881;5762;4908;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P214;IfcFlowElement;300;0;cold;Heating;5911;4878;5911;4908;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P215;IfcFlowElement;300;0;cold;Heating;2420;4875;2420;4931;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P216;IfcFlowElement;300;0;cold;Heating;6008;4866;6008;4906;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P217;IfcFlowElement;300;0;cold;Heating;2351;4866;2351;4904;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P218;IfcFlowElement;300;0;cold;Heating;5514;4864;5514;4910;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P219;IfcFlowElement;300;0;cold;Heating;1449;4864;1449;4923;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P220;IfcFlowElement;300;0;cold;Heating;6049;4863;6049;4908;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P221;IfcFlowElement;300;0;cold;Heating;5966;4863;5966;4908;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P222;IfcFlowElement;300;0;cold;Heating;5820;4863;5820;4908;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P223;IfcFlowElement;300;0;cold;Heating;5734;4863;5734;4891;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P224;IfcFlowElement;300;0;cold;Heating;1553;4860;1553;4906;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P225;IfcFlowElement;300;0;cold;Heating;1521;4840;1521;4896;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P226;IfcFlowElement;300;0;cold;Heating;1486;4829;1486;4865;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P227;IfcFlowElement;300;0;cold;Heating;1449;4817;1449;4862;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P228;IfcFlowElement;300;0;cold;Heating;1432;4767;1432;4810;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P229;IfcFlowElement;300;0;cold;Heating;1565;4766;1565;5580;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P230;IfcFlowElement;300;0;cold;Heating;1501;4695;1501;4746;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P231;IfcFlowElement;300;0;cold;Heating;1535;4685;1535;4775;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P232;IfcFlowElement;300;0;cold;Heating;1501;4635;1501;4682;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P233;IfcFlowElement;300;0;cold;Heating;2386;4556;2386;4867;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P234;IfcFlowElement;300;0;cold;Heating;1501;4448;1501;4633;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P235;IfcFlowElement;300;0;cold;Heating;1466;4445;1466;4778;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P236;IfcFlowElement;300;0;cold;Heating;2351;4240;2351;4834;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P237;IfcFlowElement;300;0;cold;Heating;1501;4126;1501;4446;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P238;IfcFlowElement;300;0;cold;Heating;2316;3942;2316;4861;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P239;IfcFlowElement;300;0;cold;Heating;1535;3807;1535;4671;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P240;IfcFlowElement;300;0;cold;Heating;2738;3792;2738;3829;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P241;IfcFlowElement;300;0;cold;Heating;2722;3782;2722;3808;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P242;IfcFlowElement;300;0;cold;Heating;2389;3660;2389;3802;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P243;IfcFlowElement;300;0;cold;Heating;2515;3535;2515;3743;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P244;IfcFlowElement;300;0;cold;Heating;2518;3494;2518;3527;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P245;IfcFlowElement;300;0;cold;Heating;2389;3234;2389;3648;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P246;IfcFlowElement;300;0;cold;Heating;2389;2486;2389;3226;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P247;IfcFlowElement;300;0;cold;Heating;2185;2349;2185;2491;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P248;IfcFlowElement;300;0;cold;Heating;2263;2328;2263;2358;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P249;IfcFlowElement;300;0;cold;Heating;2280;2293;2280;2358;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P250;IfcFlowElement;300;0;cold;Heating;2297;2258;2297;2358;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P251;IfcFlowElement;300;0;cold;Heating;2332;2175;2332;2358;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P252;IfcFlowElement;300;0;cold;Heating;2315;2140;2315;2358;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P253;IfcFlowElement;300;0;cold;Heating;2901;2052;2901;2180;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P254;IfcFlowElement;300;0;cold;Heating;2901;1904;2901;2049;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P255;IfcFlowElement;300;0;cold;Heating;1944;1904;1944;2298;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P256;IfcFlowElement;300;0;cold;Heating;2582;1903;2582;2145;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P257;IfcFlowElement;300;0;cold;Heating;2260;1903;2260;2263;Excel-IFC-Translater;OTH;3;G201
MA_TGA;pipe;P258;IfcFlowElement;300;0;cold;Heating;1641;1903;1641;2332;Excel-IFC-Translater;OTH;3;G201
